,count,hate_speech,offensive,neither,class,comments
755,0,0,0,0,2,Gaskiya kam. Kamata yayi ta dunkula mai tsoka ba yeye money bah eheðŸ¥´ðŸ˜¡
756,0,0,0,0,2,gaskiya kama ai shugaba nawa akewa hk ya hkur allah yasa kasamasu shi kuma wata rana sai lbr
757,0,0,0,0,2,Gaskiya kana burgeni Ganduje
758,0,0,0,0,2,Gaskiya Koda shi Christian yaburgeni
759,0,0,0,0,2,Gaskiya kunkyauta Qatar Allah yakara kyautata niyya
760,0,0,0,0,2,Gaskiya munji matukar dadi. Dan Allah a rokar mana Sarkin noma yayi mana shatar jirgi muje kallon babban malamin duniya ðŸ¤¸ðŸ’ƒ Domin mu kashe kwalkwatar ido
761,0,0,0,0,2,Gaskiya najidadi wannan gandar Allah yasa alkhair
762,0,0,0,0,2,Gaskiya ne Oga Pastor
763,0,0,0,0,2,"Gaskiya Qatar sun kyauta, Allah ya karfafi niyyarsu"
764,3,1,1,1,0,Gaskiya shima Alkalin Dan sharholiya ne inashi ina sawa a bulale mutanen da basuji ba basu gani ba ina kuma wanda yayi shooting din film din dollars yake
765,0,0,0,0,2,"Gaskiya sun nishadantar dani, da wannan videon"
766,0,0,0,0,2,Gaskiya ta koma da addua samarin yanzu gaskiya akwai yaudara
767,0,0,0,0,2,"gaskiya wanna ba,adalcibane hakakurun arushemasugidaje akammi ba,adaikeutaba wlh"
768,0,0,0,0,2,Gaskiya Wannan Da Dan Dama Dama Bisa Ga Saurn
769,3,1,1,1,0,Wannan albarkatun duk yana cikin iskanci Allah ya shiryeku sai kawo mana rahoto marar amfani bana following naku banmasan ynd akayi ina ganinku ba
770,3,1,1,1,0,gaskiya wannan xalincine shiyasa Nigeria talalace haka wannan ai bamafitabace masuwannan barnar basazama cikingidaje irinwannan domen Allah wani lokaci sojoji basa abinda yadace
771,0,0,0,0,2,"Gaskiya ya iya barkwanci, Allah yasa gobe ma yafito da wata basirar rainin wayau musha second episode na biyu."
772,0,0,0,0,2,Gaskiya ya yayi kyau wallah
773,0,0,0,0,2,"Gaskiya ykmt sojoji surika yin bincike kafin suyi hukunci sbd bah duka fulanin bane yan ta,addan"
774,0,0,0,0,2,Gaskiyane mutane sunfadi gaskiya kikoma gida nafarko kinemi gafarar iyayenki nabiyu kikoma ga Allah kikamishi kukanki nauku shawarata shine kidau kur'ani kidinga karantawa nahudu shine kiyi istihara kinemi zabin Allah nabiyar kiyiriko da azumi sadaka sallah farillah da nafila walha shafai da wutiri Allah daikawo miki tayanda bakizataba Allah Yahada kowa darabonsa.
775,0,0,0,0,2,Gaskiyane natayashi murna haka ake so daman shi auren soyayya Indian Allah akayi to kuma muma Allah yasa inamu yaxo muyi Alfahari da hakkan ameeeen
776,3,1,1,1,2,Allah ya sa dai ba sanun Fulani aka kwa toba na barayin ne
777,3,1,1,1,2,Yanxu kuma waÉ—an nan fulani ina zasu saka kansu 52 years suna zaune amma lokaci daya azo atashesu ya xasu kenan? Sojojin daya kamata su shiga cikin jeji su kamo 'yan ta'adda amma sun kasa saboda zalinchi kuma sai suzo su rushe gidajen mutane haka kawai. Sukuma 'yan ta'adda suna chan su É“arnarsu yadda sukaga dama bawanda ya isa ya hana su. Yanxu irin wannan ce takesa wasa suke shiga irin waÉ—annan kungiyoyi na 'yan ta'adda domin a tashesu basu da inda zasu koma babu abunda sukayi
778,3,1,1,1,0,Gidadawa ku lallai se kunnunawa duniya hotunan matan ku Sabi da ace kun auri kyawawa
779,3,1,1,1,1,"Kinya ASARA a Rayuwarki Aure Jigone a Rayuwar Mace. Useless talk, we don't want hear this again."
780,0,0,0,0,2,Gobe sun kara yayi daidai yazama darasi ga yan baya
781,0,0,0,0,2,Allah yasa ta roketa yafiya kafin ta rasu
782,3,1,1,1,1,Good hakan yayi shegu bakin su daya
783,3,1,1,1,1,mune yan niger kuma sashenmu barayin suke abinda sukeso
784,3,1,1,1,0,Karyar banza kawai. Ana kashe mutane sai abunda baya da wani amfani kuke. Da mu da ku duk zamu hadu a gaban ubngiji ne saikun amsa tambayoyi wllh
785,0,0,0,0,2,Gsky gwara a dinga koya tarbiya ga yaran da basu samu tarbiya me kyauba aii yakamata a dinga gyara baki ana girmama manya ba hanaka magana akai ba amma kasan wada zaka fada dan gwamnati sai Allah
786,0,0,0,0,2,gsky nayi bakin ciki da banine nasameta baðŸ˜‚ðŸ’¯
787,3,1,1,1,0,Gsky wlh sojojin Nigeria sam bakuma san aikinkuba
788,0,0,0,0,2,"Gskyne, Amma damuwarta sai tafi farin cikinta yawa,bayan haka Kuma zata zama maiyankakken baya."
789,3,1,1,1,1,Gutsun uwarsu duk barayine
790,3,1,1,1,1,Sai me inkinrabu dashi. Da hanchi awa kwalin omoðŸ˜
791,0,0,0,0,2,"Haba jamaa, bagaskiyabane labarinna neman tada husumane, garinsu shekauma yananan baarusheba bale rigar Fulani mudeina tadahusumafa akanmu zeikare"
792,0,0,0,0,2,Haba ke kuwa maimakon kiyi murna cigaba ya samu sai kuma ki faÉ—i wannan maganar?
793,0,0,0,0,2,Haba ku kace democrats tsarin mulkine yake barin kowa fadin albarkacin bakin sa. To karya ne kenan
794,0,0,0,0,2,"Haba waishi ganduje Wane irin mara haquri ne ace kowane lokaci bashida kauda Kai da al'amarin rayuwa, Shifa shugaba anason shi abubuwa kamar haka:- 1 Jajircewa, 2 Hakuri 3 kauda Kai da duk wani sha'ani da Bai zama dolen shi ba, Da sauran su, Haba mtssw"
795,0,0,0,0,2,"Haba wannan bai dace ba, gwamnati sai kace ba wayayyiya ba"
796,0,0,0,0,2,Haba Wnn namiji ne tun daga kalar hancin hr mouth din
797,0,0,0,0,2,"Habeeb Brb Ibrahim abinda yasa sukatada su awajen yayi kusa da barikin soja ne,Kuma tana suke shirrin shiga.sheyasa aka yanke shawaran atada wajen"
798,0,0,0,0,2,Habeeb Brb Ibrahim in sunyi laifine ya kamata akama su amma ba rusa gidajensu ba ðŸ˜­
799,0,0,0,0,2,Habeeb Brb Ibrahim Nan inda suke zaune siya sukayi Inna takardar sheda da gwamnati tabasu?su kabilun Abuja gwarawa da da sauransu sauna kasan anatada su. Mallam babu gwamnati da zata zuba Ido tabar garin fulani kusa da barikin soja da gidajen gwamnati.
800,3,1,1,1,0,"Kudae munafukai ne wlh. Da wannan dogon binciken da kukaje kuna yi a kun fuskanci matsalar dake gaban Ku kila da kun samu mafitarta , amma kun zauna kuna bata lokacin Ku akan wani mutum Wanda duk abunda zaku fada a kansa baku isa Ku hanashi abinda Allah zai bashi ba. Menene ribarku idan an karanta tarihin wani da abinda ya shafi rayuwarsa, shima /itama me posting din akwai nasu matsalar ta rayuwa. Aikin banza kawa"
801,0,0,0,0,2,Haka kawai baza su rushe musu gidaje ba dole saida suka tabbatarda masu laifi ne
802,0,0,0,0,2,Haka rayuwa take in ka zauna a wuri babisa ka'idaba wata rana haka zaifaru
803,0,0,0,0,2,Haka suka yi da buhari amma baku kai su kara ba sai yanxu sannan Allah shi xai ji kunya kuma ba xamu xafe APC ba kuma da yardar Allah sai sun sha kaye yanxu kuma fara tashin son nasu har karshen rayuwarmu
804,3,1,1,1,0,HMMMM.banza wawuya kawai.to inke baki sanshi ai mutane dubu suna sanshi ai. Allah zai hada shi da Wanda tafiki komai ma.
805,3,1,1,1,0,Munafurci ne kawai so kike ki batashi you are in a mission
806,3,1,1,1,0,"Hakadai sunzama ""yan tamore basa aure sai dai a auresu"
807,0,0,0,0,2,Hakagaskiya yafi sabuda Susan batagari dagacikinso Ama minahiciyahanaso sufade gaskiya
808,0,0,0,0,2,"Hakan babu laifi tunda matashiya ya samu, koni ai na faÉ—a idan na samuðŸ¤£ðŸ¤£. Allah Ya basu zaman lfyðŸ™ðŸ™ðŸ™"
809,3,1,1,1,1,Hakan bazai kawo karshen yan bindiga dadi ba saidai ma y kara duk Abinda yake faruwa na kashe kashe rashin tausayi ne irin na shgbn mu koni aka ruhe min gida basai na dauki makami na shiga ciki yan bindiga ba Aradu
810,3,1,1,1,0,Tabdii Yanzu Ita Wannan Da Fuska Kamar An Mari Kashi. Ahaka Me Kudi Take Jira ðŸ¤” Ai Wlh Wannan Ko Kyauta Aka Baka Taimaka Mata Kayi Aba Ba Fasali Sai Kace Doya ðŸ˜•ðŸš¶
811,0,0,0,0,2,Ta burgeni wlh hk kawai a kaita a baro rayuwa ai ci gaba akeso ba ci baya ba manda take shafawa inada tabbacin zai sai takalmin nan hudu ko uku hauka akeyi ta yrda ko wacce Æ™urya da abokin burminta
812,0,0,0,0,2,Hakan shine daidai sabida gobe barasuyi ma wani hakanba gyara kayanka
813,3,1,1,1,1,Kai wannan karya ne kawai tayi ne don mutane suyi comment
814,3,1,1,1,1,"Hakan ya zama hauka, idan yayan su suka sa rashin hakuri akan abinda akayiwa iyayen su zasu dau fansa, hakan ya nuna babu ranar daina tashin hankali a nigeria, kwatankwacin abinda 6areri da su turji suka ce anyiwa iyayen kenan, Allah ya kyauta"
815,0,0,0,0,2,Hakan yana dakyau
816,0,0,0,0,2,Hakan yananufin zalincine Koh adalci
817,3,1,1,1,2,Saboda yana son ki musulunta shine kika rabu dashi .. tohm Allah ya raka gona taki ðŸ˜…ðŸ’ƒðŸ’ƒðŸ¤¸ðŸ¤¸
818,3,1,1,1,1,Hakan yayi daidai bamutanan kirkibane
819,0,0,0,0,2,Hakan yayi kyu su dawo cikin gari ba fulani suke cewa an barsu da jahilci toh du dawo cikin gari suyi makaranta
820,0,0,0,0,2,Hakan yayi saboda tsaro
821,3,1,1,1,1,Hakan yayimin Dadi muna fukaine wlh shegu Yan ta'adda
822,3,1,1,1,1,Hakan zalunchi ne
823,0,0,0,0,2,hakane amma duk abinda sukeyi mu ai munsan munaficine kasani falani sarakuna susukeda shi dalilina na shine dakaka fulaninda suke kiwon shamu dasuzo go narka tana dubu dari 100 saisuce naira tamanin 80 kokasaida koka tafi lahira da muka kai korafi inda sarkin jaharmu budar bakisa sai yace sunmukai a hana fulani kiwo mutashi mubashi wuri
824,3,1,1,1,0,Kaga fuskarta kamar an dauraye farau farau da safe
825,3,1,1,1,0,"Hakane duk Fulani end ta,addane to suma hausawa dukkansu maguzawane masu con mushe wawayenda basu San addini b jahilai kuma bayi"
826,0,0,0,0,2,Hakane in zata iya zama ba tareda kusantar zina ba. Amma in zata zauna ita kadai a gida zargin mutane zaiyi yawa a kanta kuma anason mutum ya nisanta daga abun zargi
827,0,0,0,0,2,"Hakane kam shifa wannan mummunan aikin yafi komai muni wllh ni ko lbr naji sai ina tunanin mutuwa kawai shine mafita dajin irin wannan labarin, hankalina toh yana tashi wllh har sai wassu tunani suna zuwa min wanda zai iya sani sako mah. Sai nace meyasa Allah mah zai bar irin wannan mutanen aduniya ðŸ¤”ðŸ˜”ðŸ˜¨â˜¹ðŸ˜¡ Allah yasa mufi karfin zuciyanmu,Amin ya Alla"
828,0,0,0,0,2,hakane mgn kaya Nima dakai na Ina fama da wannan mastalan sbd Nima inada jini da fulani
829,0,0,0,0,2,"Hakanefa, hhhhh to Allah ya bata nagari a'i duniya ðŸŒ da fadi take ðŸ‘"
830,0,0,0,0,2,Hakayake Bala nagodemaka
831,0,0,0,0,2,Hakika baayi adalci ba idan har baa basu muhali ba
832,3,1,1,1,1,Hakika wann cin amana ne da zalinci ai duk sunsan inda masu tada zanne tsayenga suke mi basu xuwa can
833,0,0,0,0,2,Hala baida Abokai masu Mota kohðŸ˜‚ðŸ˜‚
834,0,0,0,0,2,"Hali Tello Haoussa kanada huza sukiyin barda sukadai shi bafulatani yana daji yaishe yaiya bindaga ,kasan har da bakin woansu wayenyu a shiki Don haka kadai yenke hukuncin da bakasan daidai abuba ,injakayi saida kayi Wanda kake da dabanci akai ok"
835,3,1,1,1,0,Wai a Facebook ce da akayi jawarcin auren? Da rabuwa tazo kina bazawa asirinku in Allah yasa ansirya waji kunnya?
836,0,0,0,0,2,"Hamza Usman ai ba Fulani kadai kebarnaba harda wowansu yare nayi Amma komai akadauko sai adaura Fulani reshin adalci da akewamusu shiyasa barna yayi yewa akasan ,"
837,0,0,0,0,2,"Hamza Usman yan kidnapping kace, koni Ina fatan kidnappers suyi mutuwan wulakanci. Amma babu dadi mutum idan xaiyi magana ya hada jam'i,"
838,3,1,1,1,1,Waini maiyasa Manyan Arewa Wasu basa Auren Matan Arewa Sai Cristoci bayan Allah Yace Koda Suna burgeku ku Daure ku Auri Musulmai Dukda Nima Suna Burgeni Wasu lokutan
839,0,0,0,0,2,"Hamza UsmanHamza Usman saisu kaisu nijar ko cameroun, ko mali Ina fatan ba a Nigeria za'a barsu ba.... domin idan bawata kasa zaku kesuba toh kunyi aikin banza"
840,0,0,0,0,2,"Hasbinallahu waniimal wakil Allah taala yayi mishi mafita, yasa kaffarane, ya raya zuriyarsa amin"
841,0,0,0,0,2,"Hasbunallahu wani'imal wakil, Allah Ta'ala Ya kawo mana karshen wannan bala'in"
842,0,0,0,0,2,Hasbunallahu waniâ€™imal wakiluðŸ˜ Jamaâ€™a kyau fa gaskiya neðŸ¥° amma kui hakuri ku nemi masu tarbiyya ko da kua babu kyawun nanðŸ˜
843,3,1,1,1,0,Hassan Audu ahab aykaji irinta ahakama kakasa sarrafa kanka balle ka sarrafa wani Allah ya raba mu da irinkuðŸ¤²ðŸ¤²ðŸ¤²
844,1,0,1,0,2,Hassan Audu amma na suwaye ya fito fili nasu yayi kaurin suna kamar yadda na kanuri yayi akan Boko Haram
845,3,1,1,1,0,Hassan Audu bawani jahili gaskiya yafada kuma duk Wanda ke dauremusu gidin Allah ya hadasu dashi
846,3,1,1,1,1,Haukar banza wazaku yaudara kun kashe muna kasa ku taho kuna kamekame bazamu taba yarda daku ba maciya aman
847,0,0,0,0,2,"Hausawa mu koma ga Allah mu tsaya da rayuwa dai dai da ni Kai su ita shi mu , mu Mike tsaye nema da addu,a mu gani kome zai dawo daidai,"
848,3,1,1,1,1,wasumatan butulune kaikaji wata rashinkunya tokisani inde hakane halinki yake to atiku yarabu da wahala
849,3,1,1,1,0,"Mutuwar yawa kaka ce. DaÉ—inta har da kai mawallafin labarin, saboda haka normal ne. ðŸ˜€"
850,3,1,1,1,0,"Hausawa sukace idan gemun dan'uwanka yakamada wuta kashafawa naka ruwa, dayan bindiga bamasu goya musu baya da duk wanda yakejin dadin kisanda arnan yan ta'adda ke yiwa bayin Allah wlh shima saiya dandana tasakalar masifar"
851,3,1,1,1,1,Hausawa sunche maraina kadan barawone
852,0,0,0,0,2,Hhhbhh posto yayiwa Allah qarya domin Allah ya raina sadaqa komai qanqantarta hka komai girmanta. Allah yasa mudace daniya da lahira
853,3,1,1,1,0,Xaki koma ne kodai zakici gaba da barema
854,0,0,0,0,2,Hhhh joke of the day! Wato ubangiji ba ya son kyautar rainin wayo.Malam ai sadaka ba ta kadan amma a musulunci
855,0,0,0,0,2,Hhhh kai amma wlh naji dadi Aunty nah xatayi aure . Allah yakawomana lokaci ikosaishi wlh yau inacikin farinciki Alhamdllh msha Allah . Aunty nah allah yasa saimutuwane zairabaku. Ameen Ameen
856,0,0,0,0,2,hhhh wannan sharholiya dayawa takeðŸ˜¹ kai kam Mallam harda su rainuwaðŸ˜… mukam a musulunci bbu kyau raina sadaqa
857,0,0,0,0,2,Hhhhh ðŸ—žï¸ðŸ—žï¸gashinan nabashi kyauta yabude yagani nimadai bansanmeye acikiba
858,3,1,1,1,1,"Zancan banza ke dai butuluce, sakarai mara wayo"
859,3,1,1,1,0,"Kariya ta ke, Atiku ya musuluntada ita ,ta koma arniya,please this woman IS not serious."
860,0,0,0,0,2,Hhhhhh amma dai yar KANO ce kohhhðŸ’ƒðŸ’ƒ Saura naji wani yayi maganaðŸ˜·ðŸ™…
861,0,0,0,0,2,Hhhhhhh kukanga laifinsane dama rabonsa yakeci aduniya to yaza abaci N30
862,0,0,0,0,2,Hhhhhhhh ðŸ˜‚ðŸ˜‚ðŸ˜‚ Allah yakawomana lokacin mune mumayanxu Kam hakanmuya kusacinma ruwaðŸ‘ŒðŸ‘ŒðŸ˜œðŸ˜œðŸ˜œ
863,0,0,0,0,2,Hhhhmmmm kaifa bakasan komai akai ba. Dan haka kayi shiru yafi ma Alkairi Saboda ranar kiyama zaka maimaita
864,0,0,0,0,2,"Hikima,ya bar Yan kaiwa da kawowa da Yan na fikowa iyawa da Yan tsokci da Yan gulma da Yan jira aga karshen biki da neman hanyan komawa gida kawai.Ya kamata manjo ya karrama Wannan angon"
865,3,1,1,1,0,"Ina ma ace matan Nigeria suyi koyi da ita, subar karuwanci"
866,0,0,0,0,2,Hisabi tun aduniya. Allah kamana kyakyawan karshe
867,0,0,0,0,2,"Hisbullahi Bala Maballi Bagwai , haba malam kaifa ba yaro ba ne da hankalin ki kayi tunani dakyau mafi yawa wayen dasuke aika ta wannan ta'addancin basu bane ake kashewa ba kuma be kama ta kaji dadi ba domin ankashe fulani ba saboda mafi yawan yan ta'addan ba fulanin Nigeria ba ne kawae anaso a hadamu rigima ne tsakanin mu dajunanmu , amma be kamata kanajin dadi ba Kuma wannan ba ilmi bane nacewa duk kanin fulani yan ta'adda ba wallahi ko rantsuwa nayi bazanyi kaffara ba inshallah baza'arasa fulani ba acikin danginku ko mata ko kanen mata ko dangin yan uwanka mufa fulani da hausawa uwa daya ne uba daya amma kunzo kunajin dadi domin ana kisan fulani kusani fa muma wayen nan fulanin masu ta'addanci ba burinmu sukayi ba dan Allah Amma kayi hkr idan na batamaka rai afuwan ðŸ™"
868,3,1,1,1,0,Hisbullahi Bala Maballi Bagwai saboda kafurine kaiba wawa kawai
869,3,1,1,1,0,Hisbullahi Bala Maballi Bagwai sai kadaina sallar Mana
870,0,0,0,0,2,Hka wasunsu sukeyi musamman wadanda ke a kananun cocis suzo tasha suyimaku waazi suce abawa ubangiji wani abu. Duk salon bara ne kawai suka medashi a zamanince dakuma addini
871,0,0,0,0,2,Hm Allah sarki shi wannan lauya baisan naman malamai dafine dashiba. Musamman malam sunnah wallahi bazai nasaraba
872,0,0,0,0,2,"Hm apc zasu sha mamaki, allah kaimu 2022 koshin lafiya"
873,0,0,0,0,2,Hmm ai wllh. Mutanan ansa inda suke kawai kawai anacutarda wadanda baaujiba basu ganiba shiyasa amma babu komai Allah zai saka mana
874,0,0,0,0,2,Hmm Batasan Dadin Aure Bane Hiyasa ðŸ™„ Amman Bakomai ga Number Malala ki Tambayeta ita zata Baki Lbrn Yadda Aure Yake 0807876194*
875,3,1,1,1,1,"Hmm toh amma idan tace basai tayi ( AURE ) ba toh me take nufi domin kuwa da ace mahaifan ta biyu basu yi abin da take kishi a kansa ba wato (AURE) you da yanzu tana cikin najasa a mafitsara an yi fitsarin ta kuma ai MANZON ALLAH SALLALLAH ALIAHISSALAM yace kuyi AURE ku hayayyafa so that I can be proud of you on the day here after, abi what's her own beleave"
876,0,0,0,0,2,Hmm! Allah ka Isar musu
877,3,1,1,1,0,Hmmm Fulani ko mayun mulki
878,3,1,1,1,0,HMMM kwara dai ku fadawa matan hausawa suda suke neman Mai kudi ba Mai kaunarsu sbd Allah ba.
879,0,0,0,0,2,Hmmm labarin Dare a tamba kura
880,0,0,0,0,2,Hmmm ma roki dai Amma pastor bazai Yi wannan abuba
881,0,0,0,0,2,Hmmm tofa agarin naima kada afada mugun gamo abi duniya asannu komai Allah keyinsa duk abinda baifaruba wlh lokacinsane baiba
882,0,0,0,0,2,Hmmmm adai tsaya Ana bincike ance ankama wasu yaran kauyen da hannu cikin yan bindiga so wat do u expect ?
883,3,1,1,1,0,"Hmmmm tazo mujita ...banda yaudara irin ta wannan gwamnati...tsawon shekaru 8 kuna mulki...ku rasa yaushe zaku haqo man petit a arewa sai ynxu da watanni 3 ya rage Ayi zabe....mtsss makaryatan banza,ina wutar mambila a kunna mugani ko iya yola ne ...ina batun yashe teku tazo hr arewaðŸ¤”.....mtssss"
884,0,0,0,0,2,"Hmmmmm to Wai Dan mutum ya auri baturieya shine me? Shin turawa kyaune dasu ko nagarta. Ml ka Sami black buity, bayan 30yrs tanan garau. Kuna nan Kuna yaudarar kanku"
885,3,1,1,1,0,Hmmmmmm Aikin Banza wayanda sukai ta mutuwa A kanta Abaya fa
886,0,0,0,0,2,"HND in public administration, kan state indigenous"
887,0,0,0,0,2,Hnm mu kullin muna zartar da hukuncin da bai dacewa pa.Mutanen nan ba dukkansu miyagu ba pa. Sai arinqa masu kudin goro.
888,0,0,0,0,2,Hnm mu kullin muna zartar da hukuncin da bai dacewa pa. Mutanen nan ba dukkansu miyagu ba pa. Sai arinqa masu kudin goro.
889,3,1,1,1,1,Hukunchin ma ai tundaganan zaka fara gani... Allah wadaia naka ya lalace
890,0,0,0,0,2,Hukunci ne suka yankewa kansu basu baiwa shari'a wahala ba........yakamata a yaba masuðŸ¥´ðŸ¥´
891,0,0,0,0,2,hukuncin Allah ya tabbata
892,0,0,0,0,2,Hukuncin Allah ya tabbata akansu Allah yasa yazama izina wa Yan baya sutuba su koma zuwa ga Allah madaukakin sarki mukuma Allah yakara shiryamu
893,0,0,0,0,2,Hummmmm wagazama da dan
894,3,1,1,1,0,I a su fulani basu gani komi ba tuku na sai buhari ya soka a malki. Do min halayen su ya zama abun soro .
895,3,1,1,1,1,i basuda amana hakan yayi daidai
896,3,1,1,1,0,yan matan najeriyq mafiyawancinsu sai dai su kwanta bama iyaye kana saurayi ka kawo musu suna kan gado bama a daka ba!ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ˜ðŸ˜ðŸ˜ðŸ˜ðŸ˜
897,3,1,1,1,1,Ibrahim Garba Babankowa Fulani Fulani ne. Ba mai ilimi ko Jahili. Ajanda adda gare su.
898,0,0,0,0,2,Ida Kaduna.zaluncida.akeaikatawa.anajireya.suwasuke.dasa.hannu.acike
899,3,1,1,1,1,"Idan akwai hannu su ko wasu a ta adancin da akiye a arean, sai dai inci allah kara tona musu asiri, idan babu Allah kai ka san abin da ya dace kayi."
900,0,0,0,0,2,Idan an maidasu wani wajen Kuma anbiyasu ba laifi.
901,0,0,0,0,2,Idan ana sara aringa duba bakin gatari
902,3,1,1,1,0,Idan anyi maganar aure bakwaso. Amma kuna son 'yaa 'yaa to wace irin kwaya kuke sha
903,0,0,0,0,2,idan da wa ubanka sukayi Allah ne kadai yasan mezaka musu
904,3,1,1,1,0,Idan duk filani za akashe ko akona gidajensu bazan Tana tausaya masuba Dan Inna su ba Yan ta Adda bane to tabbas yayansu suna ta addanci
905,0,0,0,0,2,Idan har an same su ko Kuma ana zargin su da laifi wannan abu yayi kyau. Amma kuwa idan akasin haka ne to Sai dai muce Allah ya sauwake. Domin wannan lamari barazana ne ga sha'anin tsaron qasa
906,0,0,0,0,2,Idan Har zata'iya kiyaye dokokin UBANGIJI to ai Addinin Allah Mai sauqine. Allah ya tsaftace mana rayuwanmu!!
907,0,0,0,0,2,Idan kayi comment a facebook wani yamaka reply da jahili dan allah yakakeji aranka maganan gaskiya basu kyauta ba ganduje shugabane kuma uban wasu ganduje ma yamusu adalci wlh ahakanma
908,3,1,1,1,0,Idan kunyima malam Zakzky irin wanna haukan ya hakura bayana nufin kowama zai yi hakuri irin nashi bane.
909,3,1,1,1,0,Idan suna aikata laifuka donme zaakyalesu mutanen wasu munafukaine duk wanyake daurewa masu laifi gindi Allah yasanya faru akansa!
